GridIndex, TrialID, ISA, lAnalysis1.nGo, lAnalysis1.nNoGo, lAnalysis1.nPause, lAnalysis1.dPrGrtMAV, bISAAnalysisRun
1, 418, 2, 0, 0, 1, 0.2288, 1
1, 419, 2, 0, 0, 1, 0.247333333333333, 1
1, 420, 2, 0, 0, 1, 0.552266666666667, 1
1, 421, 2, 0, 0, 1, 0.525466666666667, 1
1, 422, 2, 0, 0, 1, 0.3472, 1
1, 423, 2, 0, 0, 1, 0.509733333333333, 1
1, 424, 2, 0, 0, 1, 0.593866666666667, 1
1, 425, 2, 0, 0, 1, 0.0852, 1
1, 426, 2, 0, 0, 1, 0.746933333333333, 1
1, 427, 2, 0, 0, 1, 0.766, 1
1, 428, 2, 0, 0, 1, 0.865333333333333, 1
1, 429, 2, 0, 0, 1, 0.978666666666667, 1
1, 430, 2, 0, 0, 1, 0.163333333333333, 1
1, 431, 2, 0, 0, 1, 0.639733333333333, 1
1, 432, 2, 0, 0, 1, 0.1484, 1
1, 433, 2, 0, 0, 1, 0.452933333333333, 1
1, 434, 2, 0, 0, 1, 0.788133333333333, 1
1, 435, 2, 0, 0, 1, 0.1576, 1
1, 436, 2, 0, 0, 1, 0.8128, 1
1, 437, 2, 0, 0, 1, 0.0690666666666667, 1
1, 438, 2, 0, 0, 1, 0.873066666666667, 1
1, 439, 2, 0, 0, 1, 0.432933333333333, 1
1, 440, 2, 0, 0, 1, 0.301066666666667, 1
1, 441, 2, 0, 0, 1, 0.393866666666667, 1
1, 442, 2, 0, 0, 1, 0.873066666666667, 1
1, 443, 2, 0, 0, 1, 0.0657333333333333, 1
1, 444, 2, 0, 0, 1, 0.265466666666667, 1
1, 445, 2, 0, 0, 1, 0.607866666666667, 1
1, 446, 2, 0, 0, 1, 0.2024, 1
1, 447, 2, 0, 0, 1, 0.708933333333333, 1
1, 448, 2, 0, 0, 1, 0.2392, 1
1, 449, 2, 0, 0, 1, 0.4732, 1
1, 450, 2, 0, 0, 1, 0.671866666666667, 1
1, 451, 2, 0, 0, 1, 0.500666666666667, 1
1, 452, 2, 0, 0, 1, 0.923466666666667, 1
1, 453, 2, 0, 0, 1, 0.331733333333333, 1
1, 454, 2, 0, 0, 1, 0.346933333333333, 1
1, 455, 2, 0, 0, 1, 0.1564, 1
1, 456, 2, 0, 0, 1, 0.385066666666667, 1
1, 457, 2, 0, 0, 1, 0.0474666666666667, 1
1, 458, 2, 0, 0, 1, 0.253333333333333, 1
1, 459, 2, 0, 0, 1, 0.8332, 1
1, 460, 2, 0, 0, 1, 0.260133333333333, 1
1, 461, 2, 0, 0, 1, 0.491333333333333, 1
1, 462, 2, 0, 0, 1, 0.178666666666667, 1
1, 463, 2, 0, 0, 1, 0.250133333333333, 1
1, 464, 2, 0, 0, 1, 0.5088, 1
1, 465, 2, 0, 0, 1, 0.5424, 1
1, 466, 2, 0, 0, 1, 0.827466666666667, 1
1, 467, 2, 0, 0, 1, 0.406666666666667, 1
1, 468, 2, 0, 0, 1, 0.394533333333333, 1
1, 469, 2, 0, 0, 1, 0.853066666666667, 1
1, 470, 2, 0, 0, 1, 0.5116, 1
1, 471, 2, 0, 0, 1, 0.171466666666667, 1
1, 472, 2, 0, 0, 1, 0.788533333333333, 1
1, 473, 2, 0, 0, 1, 0.0361333333333333, 1
1, 474, 2, 0, 0, 1, 0.164266666666667, 1
1, 475, 2, 0, 0, 1, 0.432666666666667, 1
1, 476, 2, 0, 0, 1, 0.173466666666667, 1
1, 477, 2, 0, 0, 1, 0.644266666666667, 1
1, 478, 2, 0, 0, 1, 0.468666666666667, 1
1, 479, 2, 0, 0, 1, 0.588133333333333, 1
1, 480, 2, 0, 0, 1, 0.663333333333333, 1
1, 481, 2, 0, 0, 1, 0.877066666666667, 1
1, 482, 2, 0, 0, 1, 0.511466666666667, 1
1, 483, 2, 0, 0, 1, 0.123866666666667, 1
1, 484, 2, 0, 0, 1, 0.162, 1
1, 485, 2, 0, 0, 1, 0.652133333333333, 1
1, 486, 2, 0, 0, 1, 0.265333333333333, 1
1, 487, 2, 0, 0, 1, 0.663066666666667, 1
1, 488, 2, 0, 0, 1, 0.881066666666667, 1
1, 489, 2, 0, 0, 1, 0.1028, 1
1, 490, 2, 0, 0, 1, 0.267866666666667, 1
1, 491, 2, 0, 0, 1, 0.6604, 1
1, 492, 2, 0, 0, 1, 0.962933333333333, 1
1, 493, 2, 0, 0, 1, 0.1604, 1
1, 494, 2, 0, 0, 1, 0.5176, 1
1, 495, 2, 0, 0, 1, 0.844266666666667, 1
1, 496, 2, 0, 0, 1, 0.7336, 1
